BrearleJ,161020001,Toly25L,182630001,254730001
BrearleK,67810001,Toly25K,139880001,254720001
BrearleL,37760001,Tolson2W,206580001,254710001
BrearleR,117530001,Tolson2M,231800001,254700001
BreaultH,171220001,Tolle25G,23240001,254690001
BredeckM,23630001,TolgyesY,225050001,254680001
BredeckU,161210001,TolgyesT,31580001,254670001
BredfelJ,22830001,TolgyesS,84420001,254660001
BreedloS,97990001,TolgyesL,132900001,254650001
BreglecR,243580001,TolgyesE,86820001,254640001
BreglecT,51100001,TolgyesA,150430001,254630001
BreglecU,135480001,Toles25G,21300001,254620001
Brehm25B,144240001,Tolar25A,30060001,254610001
Brehm25R,21010001,Tohama2M,223800001,254600001
BreischA,112340001,TognoniR,8070001,254590001
BreischT,47400001,TognoniK,185970001,254580001
BreischW,220680001,TognoniA,17580001,254570001
BreischX,107550001,TogasakE,233820001,254560001
BreitenB,6790001,ToDo25M,252110001,254550001
BremnerD,133420001,TodloskL,230060001,254540001
BremnerS,68510001,Todd25M,169060001,254530001
BrennanE,22730001,Todd25L,78210001,254520001
BrennanI,43620001,Todaro2B,130350001,254510001
BrennanY,223080001,Tod25V,120490001,254500001
Brent25B,237330001,Tod25T,173310001,254490001
Brent25P,167900001,Tod25K,104490001,254480001
Brent25S,121360001,Tod25C,188190001,254470001
Brese25A,228350001,Tobias2S,183180001,254460001
Brese25B,209400001,ToastmaJ,99480001,254450001
Brese25G,9120001,Tiwari2W,198890001,254440001
Brese25V,166260001,Tiwari2M,217260001,254430001
Bresee2E,207740001,Tiwari2L,205640001,254420001
Bresee2M,53040001,Tiwari2K,146380001,254410001
Bresee2P,213340001,Tiu25V,176420001,254400001
BreslinB,148950001,Tiu25M,178870001,254390001
BresnahA,230860001,Titus25V,137960001,254380001
BresnahE,177590001,Titus25E,187960001,254370001
BresnahM,130750001,Tiseo25M,208380001,254360001
BresnahR,72680001,Tiseo25L,219180001,254350001
BresnanA,246260001,TisdallN,75800001,254340001
Bress25H,203890001,TisdallG,168620001,254330001
Breton2C,72960001,TisdallD,246430001,254320001
Breton2L,229220001,TisdallA,162210001,254310001
Brett25R,189900001,TischleB,93480001,254300001
BrevardA,80230001,TischleA,148090001,254290001
BrevardL,98450001,TischhaS,14240001,254280001
BrevardW,34260001,Tipton2M,76690001,254270001
Brewer2C,56100001,TippingK,31460001,254260001
Brewer2M,205510001,TippingA,82980001,254250001
Brewer2R,237970001,TippettV,250300001,254240001
BrewsteA,249190001,TippettM,7950001,254230001
BrewsteE,114070001,TippettG,45710001,254220001
BrewsteG,173180001,TippettD,90120001,254210001
BrewtonC,58720001,Tio25V,201100001,254200001
BrewtonH,132510001,Tio25R,145260001,254190001
BrianteY,246370001,Tintor2I,144100001,254180001
Briard2T,249440001,Ting25W,217890001,254170001
BrichetS,132700001,Ting25S,139890001,254160001
BrickeyB,230410001,Ting25P,104370001,254150001
BrickmaD,122010001,Ting25O,148310001,254140001
Briden2C,61000001,Ting25J,226540001,258640001
Briden2M,59730001,Tiner25M,195680001,258630001
BridensA,77730001,TimtschP,130040001,258620001
BridensK,209170001,Timsit2M,236980001,258610001
BridgefJ,136610001,Timsit2L,16630001,258600001
BridgefR,16360001,Timsit2A,50010001,258590001
BridgesB,10280001,Tims25C,158370001,258580001
BridgesC,31390001,Timms25V,44720001,258570001
BridgmaB,25800001,TimmonsS,54040001,258560001
BridgmaC,115150001,TimmonsR,181430001,258550001
BridgmaD,232370001,TimmonsH,224840001,258540001
BridgmaO,153100001,TimmermK,233480001,258530001
BridgmaQ,113440001,Timmer2R,79910001,258520001
BridgmaT,131850001,Timmer2M,95380001,258510001
Briel25J,227710001,Timmer2H,155990001,258500001
Brien25C,241940001,Timler2T,95420001,258490001
Briere2C,207470001,Timler2C,115320001,258480001
BrierleF,113990001,TimleckV,67550001,258470001
BrierleI,89250001,TimesheV,166870001,258460001
BrierleK,37510001,TimesheA,67950001,258450001
BrierleM,177720001,Tilton2K,151570001,258440001
Briggs2M,231490001,Tilton2D,247230001,258430001
BrightwA,101070001,Tilton2C,155260001,258420001
BrightwG,70220001,Tilson2Y,102140001,258410001
BrightwK,192730001,Tilson2K,173600001,258400001
BrightwT,12180001,Tilson2H,165450001,258390001
Brind'AA,155020001,Tilmon2C,31780001,258380001
Brind'AE,126140001,TillmanV,112200001,258370001
Brind'AT,180870001,TillmanJ,82110001,258360001
Brind'AZ,123440001,TillmanD,105010001,258350001
BrindleJ,18670001,Tilley2N,91360001,258340001
BrindleK,181210001,Tiller2T,235140001,258330001
Briner2A,94620001,Tiller2S,168280001,258320001
Briner2S,111350001,Tiller2M,105470001,258310001
BringhuK,183000001,Tiller2B,104830001,258300001
BrinkloG,105250001,Tille25M,59640001,258290001
BrinkmaJ,138810001,Tilk25C,210220001,258280001
BrintneB,234270001,Tilk25A,120420001,258270001
BrintneC,205910001,Tilden2E,190070001,258260001
BrintneS,158800001,TilbennR,122540001,258250001
Brisby2N,252370001,TilbennK,41490001,258240001
BriseboJ,12790001,TilbennD,78110001,258230001
BriseboR,99340001,TihanyiF,147620001,258220001
BrissetK,15470001,TihanyiD,123020001,258210001
BrissetR,180910001,Tigg25S,12490001,258200001
BritmanA,157300001,Tigg25M,235710001,258190001
BritmanT,200960001,Tigg25E,236180001,258180001
Britt25B,243330001,TierneyK,222420001,258170001
Britto2C,11980001,Tien25I,19150001,258160001
Britto2H,57940001,Tien25G,220230001,258150001
BrittonC,73120001,Tiegs25M,180270001,258140001
BrittonD,234300001,Tiegs25K,92480001,258130001
Brivet2F,83140001,Tiegs25B,48970001,258120001
Brivet2G,9100001,TiedemaV,119070001,258110001
Brivet2L,115620001,TiedemaL,136110001,258100001
BrivinsA,83890001,TiedemaJ,118200001,258090001
BrivinsC,172720001,TiedemaD,95600001,258080001
BrivinsW,61490001,Tidd25L,100630001,258070001
Brkich2E,63220001,Tidd25C,122050001,258060001
Brkich2I,173830001,TidballY,140430001,258050001
Brkich2M,48150001,TidballA,36460001,258040001
Brkich2S,32340001,Ticzon2C,98690001,258030001
BroadfoF,71210001,Tibi25V,131450001,258020001
BroadfoS,35360001,TiberghA,187700001,258010001
BroadheB,199240001,ThuswalM,20050001,258000001
BroadheJ,247910001,ThuswalK,48910001,257990001
BroadweB,142480001,ThuswalH,10670001,257980001
BroadweC,101410001,ThuswalD,13430001,257970001
BroadweF,73090001,ThurstoM,34570001,257960001
BroadweH,213120001,ThurstoL,107650001,257950001
BrobergJ,65090001,ThurmanV,249300001,257940001
Broca25B,160860001,ThurmanS,235240001,257930001
Broca25E,65570001,ThurmanJ,166290001,257920001
BrocatoA,26400001,ThurleyU,30950001,257910001
BrocatoC,240720001,ThurleyK,98580001,257900001
BrocatoG,23740001,Thumm25K,243600001,257890001
Brock25J,133170001,Thumm25H,157830001,257880001
BrockhoA,39410001,Thumm25A,137240001,257870001
BrockhoP,249140001,Thum25M,139000001,257860001
BrockleH,63460001,Thum25K,51920001,257850001
BrockmaH,13550001,ThuesenZ,125260001,257840001
BrockmeC,120890001,ThreadeM,77780001,257830001
BrockmeE,202000001,ThreadeL,214700001,257820001
BrockmeM,49300001,ThreadeA,24600001,257810001
BrockscC,194690001,ThorsonR,62010001,257800001
BrockscG,153710001,ThorsonG,18170001,257790001
BrockscS,80430001,ThorsluC,103280001,257780001
BrodersK,107190001,ThorsenG,162200001,257770001
BrodersL,119250001,Thorpe2F,249900001,257760001
BrodfueS,185360001,ThorntoS,71760001,257750001
BrodgenR,129990001,ThorntoC,98610001,257740001
Brodie2E,227050001,Thorne2S,152480001,257730001
Brodie2S,244300001,Thorne2K,27510001,257720001
BrodmanE,171750001,Thorne2C,104950001,257710001
BrodmanK,68080001,ThornbuM,138600001,257700001
BrodowsA,234030001,ThornbuL,240680001,257690001
Brody25S,130340001,ThornbeM,32770001,257680001
BrogdonV,51320001,ThornbeB,59250001,257670001
BrogleyA,162520001,ThormanS,85530001,257660001
BrogleyF,59120001,ThormanE,200590001,257650001
BrogleyG,119470001,ThorleyU,99290001,257640001
Brokaw2R,249950001,ThorleyS,117790001,257630001
BrombalB,19280001,ThorleyK,225740001,257620001
BromleyE,79120001,ThorleyB,145850001,257610001
BromleyM,232960001,ThomsonH,98910001,257600001
Bronec2A,233230001,ThomsenY,50820001,257590001
Bronec2I,52950001,ThomsenL,101700001,257580001
Bronec2R,171990001,ThomlinH,13920001,257570001
Bronk25K,239900001,ThomlinF,111960001,257560001
Bronk25L,43700001,Thomey2O,58400001,257550001
Brooke2J,180790001,ThomassA,110840001,257540001
Brooke2K,23690001,ThomasoK,60940001,257530001
Brooke2R,63620001,ThomasoH,168560001,257520001
BrookerC,140150001,ThomasoC,49000001,257510001
BrookerR,226790001,Thomas2K,28000001,257500001
BrookerS,193690001,Thomas2F,22560001,257490001
BrookerW,111530001,ThomaieS,227860001,257480001
BrookesL,124740001,ThomaieR,151240001,257470001
BrookesW,134270001,ThomaieL,13570001,257460001
BrookhaB,27810001,ThomaieD,104050001,257450001
BrookhaC,53430001,Thom25P,142170001,257440001
BrookhaE,170280001,Thom25J,37260001,257430001
BrookhaM,154510001,ThisdelM,163590001,254130001
BrooksbT,216980001,ThirugnM,24580001,254120001
Broome2A,7190001,Thill25R,160070001,254110001
Broome2C,185810001,Thill25I,238270001,254100001
Broome2D,130100001,Thill25G,253210001,254090001
Brophy2A,160410001,ThifaulN,81280001,254080001
Brophy2G,193970001,ThierryC,61500001,254070001
Brophy2I,101630001,Thiel25T,87750001,254060001
BroschuS,187670001,Thibon2J,34630001,254050001
BrosselL,113610001,ThibodeN,154590001,254040001
BrosselM,213160001,ThibodeK,99640001,254030001
BrosselP,158190001,ThibodeA,231340001,254020001
BrosselR,47320001,ThibertD,149840001,254010001
Brosso2J,98190001,ThibeauE,170580001,254000001
Brost25G,223280001,ThibaulM,126100001,253990001
Brost25S,14840001,ThibaulJ,230430001,253980001
BrostroJ,209690001,ThibaulC,193500001,253970001
Broten2A,217250001,ThevenaT,33850001,253960001
Broten2J,124950001,ThevenaR,229000001,253900001
Broten2S,87470001,ThevenaP,83100001,253890001
BrotherC,153310001,ThevenaH,42100001,253880001
BrotherD,127690001,TherrieR,200670001,253870001
BrotherK,146130001,TherrieC,165350001,253860001
Brough2E,142770001,TherrieA,4290001,253850001
Brough2S,200570001,TheriotV,74360001,253840001
BroughtG,204400001,TheriotR,199260001,253830001
BroughtP,76830001,TheriotO,122740001,253820001
BroughtR,200770001,TheriotL,144340001,253810001
BroughtT,51940001,TherienZ,46210001,253800001
BrouillA,81770001,TherienM,53830001,253790001
BrouillC,4470001,TherienK,193750001,253770001
BrouillI,198300001,TherienC,191120001,253750001
BroulikD,6360001,TherienA,124060001,253740001
BroulikS,144270001,TheoretP,119760001,253710001
BroussaK,202240001,TheoretM,94450001,253700001
BroussaN,244130001,TheoretJ,177880001,253650001
BrousseR,172230001,TheoretC,28230001,253640001
BrouthiR,25200001,TheodorL,72290001,253630001
BrovontA,98870001,TheodorC,15490001,253590001
BrovontP,247450001,TheochaT,88260001,253580001
Browne2M,154810001,ThemannK,87480001,253570001
BrownfiB,174590001,TheloosS,223470001,253560001
BrownfiC,85410001,TheloosP,214350001,258900001
Brown-GE,235420001,Theis25I,103320001,258890001
Brown-GP,191210001,Theis25D,129890001,258880001
BrowninA,36620001,ThedforW,74830001,258870001
BrowninJ,113800001,ThedforR,101340001,258860001
BrownleS,102930001,ThaxtonN,245210001,258850001
BrownliB,125500001,ThaxtonD,106680001,258840001
BrownriD,22800001,TharrinT,149260001,258830001
Brox25C,128040001,Tharby2B,133600001,258820001
Brox25J,10500001,Thames2K,17380001,258810001
BrubakeH,35950001,Tham25K,143880001,258800001
BrubakeI,32280001,Tham25G,109280001,258790001
BrubakeT,195630001,Tham25E,159600001,258780001
Bruce25L,9340001,Thakur2M,76330001,258770001
Bruce25T,65360001,Thakur2H,26960001,258760001
Bruder2B,92390001,Thakur2D,164990001,258750001
Bruder2K,70980001,Thakur2B,191470001,258740001
Bruder2M,5080001,Thain25P,11310001,258730001
Bruhl25L,130880001,Thain25M,6770001,258720001
Bruhl25M,57360001,Thain25G,73350001,258710001
Bruhl25T,19360001,Thain25A,22380001,258700001
Bruin25J,78510001,ThackerS,156530001,258690001
Bruin25K,73680001,Thabet2S,22780001,258680001
Bruin25R,103900001,Thabet2D,198150001,258670001
BruketaD,219490001,Tevlin2T,78340001,258660001
Brule25C,137350001,Tevlin2P,212750001,258650001
Brule25Z,126450001,Tevlin2K,222800001,257420001
Brum25A,198700001,Tevlin2A,183280001,257410001
Brum25G,63250001,Teufel2Y,84930001,257400001
BrummitC,111880001,TetreauB,182100001,257390001
BrummitM,100840001,TetraulT,111840001,257380001
BrummunB,148110001,TetraulS,33010001,257370001
BrummunF,240080001,TetraulR,155220001,257360001
BrummunT,39720001,TetraulD,198250001,257350001
BrunatoJ,38420001,TetraulC,69290001,257340001
BruncatJ,21830001,TesttooZ,66880001,257330001
BruncatM,215540001,TesttooJ,226750001,257320001
BruneauG,148280001,TestsdsS,113890001,257310001
BruneauM,56540001,TestsdsR,32610001,257300001
BruneauN,182900001,TestsdsL,29640001,257290001
BruneauP,126010001,TestsdsB,47450001,257280001
BruneauR,220800001,TestsdsA,110520001,257270001
BrunellJ,225110001,TestNTMP,11900001,257260001
Bruner2J,65410001,TestNTML,186400001,257250001
Bruner2L,218840001,TestNTME,233930001,257240001
Bruner2M,94270001,TestNTMD,102200001,257230001
Bruner-S,200250001,TestNTMC,13950001,257220001
Brunet2M,165090001,TestingK,103310001,257210001
BrungarC,86380001,TestingI,236170001,257200001
Brunke2B,187970001,TestingE,94920001,257190001
Brunke2R,198110001,TestingC,247360001,257180001
BrunnerM,17780001,Tester2T,110790001,257170001
Bruno25I,216600001,TestagcJ,56730001,257160001
BrunoniC,27380001,Testa25N,67650001,257150001
BrunoniK,114730001,TesslerS,237250001,257140001
BrunstiD,121900001,TesslerR,55760001,257130001
BrunstiH,162690001,TessierL,206770001,257120001
BrunstiN,157720001,TessierH,245610001,257110001
BrunstiS,221530001,Tesh25E,31080001,257100001
BruntonB,134840001,Tesh25C,129760001,257090001
BruntonK,86770001,TesfamaM,247040001,257080001
BruxvooJ,50990001,TesfamaL,63950001,257070001
BruxvooR,135820001,TesfamaD,110400001,257060001
BruxvooV,61550001,TesfamaA,55950001,257050001
Bryan25N,129800001,Tesch25S,187000001,257040001
Bryant2V,165040001,Tesch25R,161090001,257030001
BrydgesO,86030001,Tesch25J,72880001,257020001
BrydgesS,24520001,Tesch25I,174650001,257010001
Brydon2F,81360001,Tesch25D,67410001,257000001
Brydon2K,180180001,Tesch25A,166530001,256990001
Brydon2Z,87160001,TerzianG,116530001,256980001
BryentoL,60150001,TerzianA,106220001,256970001
Brys25F,136980001,TerwillS,147070001,256960001
BryttanL,121110001,TerwillK,115650001,256950001
Bubak25C,152320001,Terwey2R,240890001,256940001
Bubak25E,232090001,Terwey2B,42660001,256930001
Bucci25A,93180001,Terrel2S,53370001,256920001
BuchanaD,247410001,Terrel2A,246100001,256910001
BuchanaH,24640001,TerranoE,227650001,256900001
BuchanaM,100440001,TerranoD,8910001,256890001
Buchko2D,126730001,TerranoC,159980001,256880001
BuckaleD,231020001,TerraneI,222170001,256870001
BuckaleM,246650001,TerradeK,175660001,256860001
BuckhofD,96940001,TerneusL,204580001,256850001
BuckhofS,93370001,TerminaP,106370001,256840001
BuckingT,128220001,TerminaJ,161060001,256830001
BuckleyH,217300001,Teran25R,117970001,256820001
BuckleyL,60100001,TerakadM,149960001,256810001
BuckleyR,207000001,Teo25C,222500001,256800001
BucklinA,15180001,TeniolaS,231090001,256790001
BucklinK,70380001,TeniolaH,169970001,256780001
BuckmanS,182300001,TeniolaD,118800001,256770001
BucknerA,229030001,TeniolaA,140370001,256760001
BucknerC,161530001,Tena25W,127470001,256750001
BucknerM,219470001,Tena25J,32720001,256740001
Buczek2B,146810001,TempletW,45680001,256730001
Buczek2F,117920001,TempletV,132680001,256720001
Buczek2R,20830001,TempletE,26470001,256710001
Budd25E,224030001,TempletA,26850001,256700001
Budd25L,110200001,Temp25V,196390001,256690001
Budd25M,116510001,Temp25G,40070001,256680001
BudhramA,129720001,Temp25D,57490001,256670001
BudhramF,163720001,Telos25T,247540001,256660001
BudiharR,115950001,Tellup2V,174680001,256650001
BuechneD,123430001,Tellup2M,107210001,256640001
BuehlerH,246300001,Tello25T,45390001,256630001
BuehlerM,142920001,Telke25D,224800001,256620001
BuehlerS,71320001,TelidisW,127130001,256610001
BugajskA,23840001,Telex25C,243990001,256600001
BugajskD,87280001,TelesisS,126910001,256590001
BugajskE,153930001,TelesisG,116860001,256580001
BugajskG,71610001,TelecomV,83280001,256570001
BugajskT,46910001,TelecomC,249540001,256560001
Buggie2A,122390001,Telco25T,24060001,256550001
Buggie2C,245360001,Telco25L,177690001,256540001
Buhler2L,13530001,Tejani2M,126240001,256530001
Buhler2M,94840001,Tejani2H,247510001,256520001
Buhler2T,212180001,Tejani2D,176720001,256510001
Buhr25S,212520001,Tejada2S,102690001,256500001
BuhrkuhB,196960001,Tejada2R,77560001,256490001
BuhrkuhC,145360001,TeitelbM,155780001,256480001
BuhrkuhE,217000001,TeitelbE,207790001,256470001
BuhrkuhL,236650001,TeichmaP,241730001,256460001
BuhrkuhS,138150001,TeichmaK,135000001,256450001
Bui25C,163130001,Teh25T,42180001,256440001
Bui25L,211680001,Teh25P,179020001,256430001
Bujold2A,249630001,Teh25O,144760001,256420001
Bujold2T,243760001,Teh25B,70490001,256410001
Buker25M,118720001,TeerdhaS,148630001,256400001
Bulan25B,55640001,TeerdhaM,146920001,256390001
BulandaM,33120001,TeerdhaC,40630001,256380001
BulandaR,219830001,TeerdhaA,160690001,256370001
BulbrooC,161500001,Teed25A,159720001,256360001
BulbrooZ,52980001,Teder25V,18850001,256350001
BulengoJ,34210001,Teder25C,112440001,256340001
BulengoK,64970001,TecklenT,121280001,256330001
BulengoL,169560001,TecklenH,183640001,256320001
Buley25K,174850001,TebinkaL,181280001,256310001
Buley25V,100740001,TebinkaB,67920001,256300001
Bulger2P,28570001,Tebbe25S,5850001,256290001
Bulger2Y,167630001,Tebbe25Q,36680001,256280001
BulifanF,36520001,TeasleyB,103480001,256270001
BulifanM,192850001,TeacherD,36720001,256260001
BulitkaR,210160001,TeacherA,218570001,256250001
Bulka25C,37690001,Td25I,29860001,256240001
Bulka25D,99740001,Td25B,73400001,256230001
Bulka25T,7020001,Tchir25C,57130001,256220001
BulkovsG,244710001,Taylor2H,134400001,256210001
BulkovsL,13390001,Taylor2D,175290001,256200001
BulkovsR,18190001,Tay25C,56490001,256190001
Bullen2A,139530001,Tay25B,160080001,256180001
Bullen2L,129670001,Tawfik2N,238880001,256170001
BullettJ,84770001,Tawfik2F,246130001,256160001
BullettK,50870001,TaverneS,157780001,256150001
BullettS,115930001,TaverneK,91540001,256140001
BullettT,148750001,Tavana2L,191720001,256130001
BullingM,173980001,Tavana2E,46100001,256120001
